id_user,timestamp,source,message
13209,12/8/2024,livechat,"""I convert it in coin base"""
13470,12/8/2024,livechat,"""Just not happy with yesterday's withdrawal outcome. Really put noff"""
11575,12/8/2024,livechat,"""Cos I just showed u screenshot"""
12574,12/8/2024,livechat,"""So u just let people play even tho they r capped ? Lol"""
12602,12/8/2024,livechat,"""Yes I’m take on e now"""
12553,12/8/2024,livechat,"""Help me with that now"""
11997,12/8/2024,livechat,"""lol you are serious on that."""
13317,12/8/2024,livechat,"""No is ask how you can see that beacuse its not true"""
12119,12/8/2024,livechat,"""I dont know what they were they were just on the screen i had been awarded ten spins and 20 and another 20 and i played them ten and went to play the rest after awhile and had issues with internet so then eventually i went to play when it was working again. Ut my notificats no longer had the 20 and 20 free spins on the my rewards list they were just gone"""
12860,12/8/2024,livechat,"""i didnt know they expire and how are i supposed to know if i get free spins you guys give them randomly and sometimes ny notifications say you addrd spins like 7 hours prior and stuff like that even tho i was on 7 hours betore and i didnt have any spins or notifications but later on they say they are there way earlier thats not my fault it dont notify me on time in your game system"""
12839,12/8/2024,livechat,"""This is just a scam i saw the reviews"""
12085,12/8/2024,livechat,"""Can I please ensure my cashback is credited in ETH?"""
13094,12/8/2024,livechat,"""I want my withdrawal"""
13505,12/8/2024,livechat,"""It hasn't given me any games to play"""
12469,12/8/2024,livechat,"""Is there any promotions or special bonus codes to get some free spins any time soon?"""
12718,12/8/2024,livechat,"""no that’s all thank you"""
12515,12/8/2024,livechat,"""I am a new player and it said to therapy.Email get 25 free spins, but in my account.When I click on the button it's only giving me ten"""
13530,12/8/2024,livechat,"""Hey, I need help with my withdrawal please."""
12205,12/8/2024,livechat,"""Hi I need to change my primary email address"""
13073,12/8/2024,livechat,"""Doesn't really matter whether I bet main bet or not"""
13137,12/8/2024,livechat,"""How can I bet the sidebar while playing infinite blackjack"""
234,12/8/2024,telegram,"""nevermind. I figured it out ! sorry!"""
13542,12/8/2024,livechat,"""O I see thank you for you time"""
2787,12/8/2024,livechat,"""too full too old"""
13546,12/8/2024,livechat,"""Please send me to lisa"""
13248,12/8/2024,livechat,"""That’s going to take a while"""
12995,12/8/2024,livechat,"""Alright thank you very much"""
13391,12/9/2024,livechat,"""My money is missing off my account. I wanna know why."""
12735,12/9/2024,livechat,"""It says expired but i never recieved that bonus t"""
1283,12/9/2024,livechat,"""Jmos mynmai m mao .ynmai"""
12119,12/9/2024,livechat,"""No it didn’t work"""
825,12/9/2024,livechat,"""It is on all the games"""
12767,12/9/2024,livechat,"""that should of meet the requirements"""
12200,12/9/2024,livechat,"""clearly I didn’t know much about this website or how to cash out even"""
854,12/9/2024,livechat,"""It has been pending since 27th November"""
12163,12/9/2024,livechat,"""Can you tell me if my bit coin went thro"""
4038,12/9/2024,livechat,"""When I first started with your casino I had no problems with the money but now I have paid many many transactions where u are taking American dollars instead of nz"""
361,12/9/2024,telegram,"""Why does my deposit address say private now"""
1760,12/9/2024,livechat,"""can  you answer my questiuon please"""
13419,12/9/2024,livechat,"""Hi did you receive my bitcoin deposit?"""
3038,12/9/2024,livechat,"""If anything I should be on level 3 by now"""
12208,12/9/2024,livechat,"""I did all I was asked to"""
12481,12/9/2024,livechat,"""as a means to take what I. Have?"""
13311,12/9/2024,livechat,"""ill report it then"""
12213,12/9/2024,livechat,"""it switched from bonus"""
13643,12/9/2024,livechat,"""yes please ."""
12,12/9/2024,telegram,"""I can’t access the spins my man"""
12,12/9/2024,telegram,"""I can’t find them in the game"""
12612,12/9/2024,livechat,"""most of the time it saves where you left off"""
12593,12/9/2024,livechat,"""I’m still trying to sort the free spins"""
12952,12/9/2024,livechat,"""is less that the 30 dollars I deposited"""
12575,12/9/2024,livechat,"""Nobody is linked"""
2987,12/9/2024,livechat,"""I didn't use any bonuses or any s*** like that there should not be any wagering restrictions on my cash out"""
13313,12/9/2024,livechat,"""I think I need a new password"""
12260,12/9/2024,livechat,"""Ok I'm ready for my Monday reload to be manually added"""
12936,12/9/2024,livechat,"""Nope tell me what games I played with it please"""
13102,12/9/2024,livechat,"""how are people gonna return for action like this"""
12397,12/9/2024,livechat,"""Hello, I made a deposit a few minutes ago. The money has already gone from my MiFinity account, but the money has not yet been credited to my player account."""
13476,12/9/2024,livechat,"""No credit though"""
13099,12/9/2024,livechat,"""Maaan ok I'll go to another casino in the meantime."""
13391,12/9/2024,livechat,"""hi want to be signed out an blocked"""
13144,12/9/2024,livechat,"""do I have to tell you the situation or do you know already"""
12651,12/9/2024,livechat,"""i am using your site more than year…"""
13539,12/9/2024,livechat,"""I have completed everything use have asked for"""
12805,12/9/2024,livechat,"""i try to make many depositum you Take my money from bank account but i recive anitihing on game account"""
647,12/9/2024,livechat,"""Hello this games is frozen on me"""
7949,12/9/2024,livechat,"""It was maybe 12 to 17 spins on plinko it was right after I complained about losing the $300 for canceling my Monday bonus"""
12268,12/9/2024,livechat,"""ok, I choose the bank transfer option, what do I have to send?"""
13570,12/9/2024,livechat,"""of my deposit"""
12642,12/9/2024,livechat,"""I was using this site for more than a year. I think you had time to help me"""
13222,12/9/2024,livechat,"""What do you mean open again in 7 days"""
1917,12/9/2024,livechat,"""I didn't receive"""
12746,12/9/2024,livechat,"""hi can you please help me update my email address?"""
13647,12/9/2024,livechat,"""currently i have more then 300$ of ether if i continue and dont hit the goal this funds or any additional winnings will be lost?"""
13484,12/9/2024,livechat,"""for the future if i dont activate the bonus will i be able to  withdraw funds ? Any winnings?"""
12706,12/9/2024,livechat,"""I WANT TO TALK TO CUSTOMER SERVICE I DONT REALLY LIKE TO PLAY THESE BONUSEFOR EXACTLY THIS REALSON BUT YOU BLOW UP MY EMAIL AND PRACTICALLY FORCE IT ON THE DEPOSIT AND THEN I HAVE TO WASTE MY TI,ME TRYING TO FIGURE OUT WHAT TO DO TO PLAY THEM AND IT SHOULDNT BE ON ME BECAUSE YOUR THEONE SELLING IT TO THE PLAYERS SO FIGURRE IT OUT AND TELL ME"""
12962,12/10/2024,livechat,"""Withdraw *"""
12755,12/10/2024,livechat,"""Try to clean the free spins that I have in their little rewards area my freaking account and it just takes me to the game and doesn't allow me to use them so I'm just going to delete it cuz I can't stand that when that happens it happens a lot"""
5287,12/10/2024,livechat,"""I never got email verify it"""
12615,12/10/2024,livechat,"""\nDecember 3, 2024\nBonus\nWeekly Free Spins Drop NA (NDB)\nStatus\nFinished\nAmount\n20\nWager\n/\nDate Issued\nDec 3, 2024 08:43\nValid Until"""
13719,12/10/2024,livechat,"""I’m sorry, my bonus code"""
13651,12/10/2024,livechat,"""BIT20 is the code"""
12903,12/10/2024,livechat,"""you have done it in the past for me"""
12585,12/10/2024,livechat,"""ok hold on"""
2960,12/10/2024,livechat,"""Okay . Hi there. So the VIP thing doesn't say anything on how to become one. I would of thought if I'm playing here and making a couple deposits everyday steadily for a few months now  I would of been invited by mow"""
12485,12/10/2024,livechat,"""Yeah take a look on December 8 i never use them 76 free spins thoe"""
12718,12/10/2024,livechat,"""I would like to know Hello, I would like to know why all the balance was deleted from my account."""
13484,12/10/2024,livechat,"""Is that what possible"""
2563,12/10/2024,livechat,"""Then that's another day's story from another timeline."""
13539,12/10/2024,livechat,"""Why did it accept it on the other place i entered it then"""
13498,12/10/2024,livechat,"""I got 200x on cash hunt 2x and it said I didn’t. I did."""
13082,12/10/2024,livechat,"""don’t I need a barcode to put it in my app to get the code?"""
2231,12/10/2024,livechat,"""Yeah I think I will take my time and send the idea to your development team I can with a SWOT analysis."""
13598,12/10/2024,livechat,"""I send my id photo and proof of address so now what"""
12656,12/10/2024,livechat,"""Seems like you're not going to even check and make sure Steve I have done something wrong or whatever so I guess I will just forget it and just lose the money. It's not very much anyway, so whatever"""
12846,12/10/2024,livechat,"""its still pending"""
12844,12/10/2024,livechat,"""I checked the rewards selection and all the deposits live made have had a similar outcome"""
12682,12/10/2024,livechat,"""Hi I requested a cash out this morning and I have yet to receive it"""
13289,12/10/2024,livechat,"""Like the money you win with your j spins is what I'm talking about . That money is the money you want hitting the target amount to win the jackpot correct"""
1596,12/10/2024,livechat,"""K well what about the money it took off and the bonus I was just kicked out of"""
13721,12/10/2024,livechat,"""The 120 isn't what I win with my spinsb tho how does that make sense"""
184,12/10/2024,telegram,"""I was playing an my account suddenly disabled again"""
12691,12/10/2024,livechat,"""I said do it"""
12649,12/10/2024,livechat,"""jsut curious"""
4796,12/10/2024,livechat,"""Is there any way you can credit it to my accountplease"""
2614,12/10/2024,telegram,"""Kk thank you very much yes maybe Becky would be just perfect"""
1765,12/10/2024,telegram,"""You should to check thou is your job"""
2944,12/10/2024,telegram,"""Hi I won on jackpots mania but how can I access the win to keep playing?"""
2943,12/10/2024,telegram,"""I didn’t know I could do that. I’m going to figure this out. How the 100 dollar spins magically disappeared from my history x"""
3561,12/10/2024,livechat,"""A higher up supervisor or someone I did nothing"""
13468,12/10/2024,livechat,"""Ok I had 2 deposits tho"""
1886,12/10/2024,livechat,"""Code dont work"""
9927,12/10/2024,livechat,"""When I click on the game it doesnt say anything about free spins"""
12511,12/10/2024,livechat,"""I deposited and lost it all last night"""
13447,12/10/2024,livechat,"""I just used it then"""
13994,12/10/2024,livechat,"""is this a scam"""
13669,12/10/2024,livechat,"""Yo deposite 100 is correct"""
13269,12/10/2024,livechat,"""I don't and am not enjoying being kicked out of the games repeatedly. Makes it impossible to get anywhere"""
13815,12/10/2024,livechat,"""On my sold"""
13355,12/10/2024,livechat,"""Please can i have fs"""
13526,12/10/2024,livechat,"""I did a deposit and isn’t showing in my casino account"""
12321,12/10/2024,livechat,"""And I don't even live in the usa"""
12549,12/10/2024,livechat,"""Listen it can take up 3 days but it can be cashed out instantly as well ?"""
13740,12/10/2024,livechat,"""Pls as one time thing"""
12996,12/10/2024,livechat,"""Is there a way to check a specific game? It's not working with any of the troubleshooting"""
2537,12/10/2024,livechat,"""Cuz I do believe that I should of gotten something"""
13806,12/10/2024,livechat,"""Perfect thanks, I'm a sponsored streamer onsite and I'm about to go live so I need my balance loaded up."""
12887,12/11/2024,livechat,"""I have sent my utility bill, it was declined."""
13638,12/11/2024,livechat,"""Hey Dave, my Litecoin says it finished on black chain but I don’t see it in my balance"""
2964,12/11/2024,telegram,"""It says my account is temporarily suspended I'm signed but it won't let me do anything"""
2460,12/11/2024,telegram,"""Can you please confirm my cashout?"""
13555,12/11/2024,livechat,"""that comes up when I deposit"""
12882,12/11/2024,livechat,"""i have been qualified every week that’s just so weird"""
13445,12/11/2024,livechat,"""I’m seeing here the all having been approved"""
14027,12/11/2024,livechat,"""It shows.10 from something else please check on it"""
13656,12/11/2024,livechat,"""this is no sense"""
13404,12/11/2024,livechat,"""slots Counts 100 %"""
13044,12/11/2024,livechat,"""I see what has occurred thanks."""
13694,12/11/2024,livechat,"""I don’t mean to be rude with you nova"""
12710,12/11/2024,livechat,"""Why can’t I redeem my free spins"""
13071,12/11/2024,livechat,"""Why can’t I redeem my free spins in my promotional page?"""
1302,12/11/2024,telegram,"""Hey are you able to refer a friend"""
2976,12/11/2024,telegram,"""Cause I want to deposit and not have to deal with any wagering issues if I win"""
2976,12/11/2024,telegram,"""Is my account linked to any promotions?"""
12661,12/11/2024,livechat,"""The system been acting weird in my end I guess"""
12708,12/11/2024,livechat,"""one was a 50 i believe and the other a 30. youd have to check the history becausse i dont recall"""
2933,12/11/2024,telegram,"""So I’m trying to make a despite but cashapp is stopping me from doing so"""
2986,12/11/2024,telegram,"""Why am I suspended"""
1031,12/11/2024,telegram,"""I won the free spins with three red diamonds"""
1031,12/11/2024,telegram,"""Hello I lost my bonus it was a big one"""
1329,12/11/2024,livechat,"""I dont understand why 15000NOK would work and not 40. But we will se i guess"""
13919,12/11/2024,livechat,"""My recent cash out has not been processed? Is there something wrong?"""
12935,12/11/2024,livechat,"""the mifinity option is gone"""
13681,12/11/2024,livechat,"""I was just short"""
13611,12/11/2024,livechat,"""Hello I did all the steps to get my bonus spins to work and they still are not working"""
13731,12/11/2024,livechat,"""It was somewhere around 190$ I believe"""
13319,12/11/2024,livechat,"""Oh ok and also how come i cant withdraw"""
11982,12/11/2024,livechat,"""I already spoke to someone here they gave me instructions to send screenshot of my last load then they would close my account which then I would be able to open a new account with new email"""
13636,12/11/2024,livechat,"""Hey I was wondering if I still have an account with you's"""
12751,12/11/2024,livechat,"""Yes when I signed up it said 100 free spins"""
13815,12/11/2024,livechat,"""I have. It has been completed."""
12986,12/11/2024,livechat,"""will not load"""
13786,12/11/2024,livechat,"""None of my bonuses will load"""
13716,12/11/2024,livechat,"""Will do thank you"""
13133,12/11/2024,livechat,"""Oh my god please transfer me to a human"""
13350,12/11/2024,livechat,"""I don’t know any I sent the bank statement already"""
1597,12/11/2024,telegram,"""I don't see my wensday spins"""
13546,12/11/2024,livechat,"""that’s like stealing money"""
2985,12/11/2024,telegram,"""Like Where the money is from"""
13345,12/11/2024,livechat,"""it does not work. I have tried to send a screenshot the games. The free spins are not working just reset them."""
13181,12/11/2024,livechat,"""The rest of the verification process is not letting me download any of my other documents PDF and screenshots"""
12660,12/11/2024,livechat,"""i cant go.in and.continue"""
13154,12/11/2024,livechat,"""CAN you show an example because i tried everything"""
13178,12/11/2024,livechat,"""Last deposit was 50 dollars"""
13512,12/11/2024,livechat,"""that is all today thank you"""
14256,12/11/2024,livechat,"""When are they active ?"""
14021,12/11/2024,livechat,"""I won’t free spins on top of my free spins and can’t even finish playing those"""
13832,12/11/2024,livechat,"""there is only one 200 spin free play"""
14141,12/11/2024,livechat,"""I did it 3 times"""
1046,12/11/2024,livechat,"""I just now inquied"""
14235,12/11/2024,livechat,"""Great thanks!"""
14103,12/11/2024,livechat,"""i I won over a thousand dollars"""
13812,12/11/2024,livechat,"""i don’t understand"""
13072,12/11/2024,livechat,"""i won over a thousand and cashed out"""
1463,12/12/2024,livechat,"""Hi on my jackpots mania spins it says I won't 100 free spins so I ever get to play those"""
13868,12/12/2024,livechat,"""But it shows I have to wait on the rewards. I should have some today"""
14077,12/12/2024,livechat,"""so sure, $100 out of that i can keep -- so $516.06 you can deduct"""
2480,12/12/2024,livechat,"""Usually I get them on Thursday"""
14209,12/12/2024,livechat,"""the email you showed m e"""
11770,12/12/2024,livechat,"""Is my money on the block chain"""
2498,12/12/2024,livechat,"""Found it tried to go to the game and gave me the same message"""
13353,12/12/2024,livechat,"""how are you"""
13720,12/12/2024,livechat,"""Hello jack"""
13239,12/12/2024,livechat,"""What? What ip?"""
12937,12/12/2024,livechat,"""what the deduction was"""
11243,12/12/2024,livechat,"""It's the same method I used for deposit all times"""
13578,12/12/2024,livechat,"""My Wednesday spins have not come yet"""
3021,12/12/2024,telegram,"""Sorry, one moment.😅"""
3021,12/12/2024,telegram,"""Great. Thanks for the help.😁"""
157,12/12/2024,telegram,"""So I been getting this error after trying to play Buffalo express"""
792,12/12/2024,livechat,"""Arguing with a machine are you fucking kidding me. You make it so difficult just to speak to a fucking human"""
13031,12/12/2024,livechat,"""sure thing"""
13146,12/12/2024,livechat,"""I have 2 accounts"""
1324,12/12/2024,livechat,"""Just completely ignore me and keep making me angry. Fucking awesome system"""
14207,12/12/2024,livechat,"""I was speaking to a customer service representative. They were supposed to find out why I cannot cash out. I have no active bonuses."""
13032,12/12/2024,livechat,"""There's only 20"""
14294,12/12/2024,livechat,"""That would be great"""
987,12/12/2024,telegram,"""I have had game providers wrong before.They said I didn't win the minor jackpot when I did then I got a shot of each spin and counted it for them and was given my 1000"""
14270,12/12/2024,livechat,"""trying to make a deposit i don't do crypto cuz not educated in it"""
13827,12/12/2024,livechat,"""i mean i dont understand"""
13832,12/12/2024,livechat,"""Going back to my old site gnight"""
13499,12/12/2024,livechat,"""I can t send screenshot x update my profile"""
13319,12/12/2024,livechat,"""i can confirm"""
13876,12/12/2024,livechat,"""ok its been 10 minutes but not payout yet"""
14101,12/12/2024,livechat,"""Yes, please transfer me"""
12892,12/12/2024,livechat,"""Thats pdf but they want bills that i don't have"""
13298,12/12/2024,livechat,"""So how much can I withdraw ?"""
14484,12/12/2024,livechat,"""I'm going to see if it there ...is it ok to leave the chat"""
14302,12/12/2024,livechat,"""oh ok now that I know that does make sense!!"""
817,12/12/2024,livechat,"""Do you guys no longer use moon pay"""
13471,12/12/2024,livechat,"""is there any chance you can help me out with my 30 free spins for my weekly spin drop? I thought I got all week to actually play them. I’ve been so busy at work back to back. I hadn’t had a chance to turn it to play the 30 free spins, but I thought I had all week."""
13720,12/12/2024,livechat,"""My account got locked"""
13291,12/12/2024,livechat,"""My freee spins wouldn’t work"""
13671,12/12/2024,livechat,"""Account disabled"""
13944,12/12/2024,livechat,"""do you know how much i earn from the cashback tomorrow this week?"""
13253,12/12/2024,livechat,"""Dont talk thah site didnt recive money cuz bit starz send my that money was recived and i still didnt get my money"""
13660,12/12/2024,livechat,"""It's not an exception as it clearly said 10.09"""
14557,12/12/2024,livechat,"""I haven't received any emails, I filled out my profile. An hour has passed already!!!"""
13348,12/12/2024,livechat,"""No, thanks"""
14001,12/12/2024,livechat,"""This is wrong"""
14443,12/12/2024,livechat,"""I would have to place a bet to make the catch"""
893,12/12/2024,livechat,"""but yeh this weird issue"""
13030,12/12/2024,livechat,"""I was told I get 60 spins a day for 3 days because my welcome bonus and match deposit was some messed up. So I was told I got ,60 free spins everyday for 3 days"""
1836,12/13/2024,livechat,"""Could you please check on my deposit"""
1374,12/13/2024,telegram,"""Are you alive person or are you a bot"""
1374,12/13/2024,telegram,"""Do you speak English or do you have to translate everything I send you"""
13976,12/13/2024,livechat,"""i was going to double down but the games is over"""
13245,12/13/2024,livechat,"""Didn’t get my piggy spins after my deposit…."""
2006,12/13/2024,livechat,"""Hey something going on with my 30 free spins and usd view"""
1349,12/13/2024,livechat,"""Still not there😕"""
13883,12/13/2024,livechat,""" i spend thousands a month at casinos online you guys only get a small percentage because of things never making sense"""
1488,12/13/2024,livechat,"""No ill show u the last withdrawal I recieved before this one"""
13591,12/13/2024,livechat,"""it wqont go to the page for me to reset my poasswod"""
961,12/13/2024,livechat,"""So why would my withdrawal go to some address i never put in this is twice it's happened"""
2015,12/13/2024,livechat,"""Let me talk to nick"""
13216,12/13/2024,livechat,"""I mean I think I deserve it right?!"""
1872,12/13/2024,livechat,"""MOREYOU GUYS SCEW"""
14394,12/13/2024,livechat,"""I spend a lot of money with you guys what the heck is going on"""
1137,12/13/2024,livechat,"""Why would my money go anywhere but where I request it to go to"""
13455,12/13/2024,livechat,"""Why is my account suspended"""
14547,12/13/2024,livechat,"""or bank statement which was still declined?"""
14472,12/13/2024,livechat,"""I'm good thank you"""
13376,12/13/2024,livechat,"""Hi What’s going on with my account?"""
1745,12/13/2024,livechat,"""It's been the same number for weeks for months I've been made at least 10 or more deposits just today alone within the 12 hours prior to the deposit which I lost and come on seriously I'm supposed to check it You guys can't give me back my 60 bucks and you guys make plenty of money what's the deal can I be can I have a phone number where I can talk to some management or something"""
13685,12/13/2024,livechat,"""Maybe i will give up and do something else?"""
14254,12/13/2024,livechat,""" sorry it I was rude"""
13682,12/13/2024,livechat,"""Okay no problem that would be great if you can do that"""
13329,12/13/2024,livechat,"""So the thing is i had a level up bonus that I was never made aware of and it expired. That should’ve been something I was informed of otherwise it shouldn’t expire because I put then money in so I could level up and that’s like really pretty lame that it would expire without me even knowing  I even had that bonus there"""
14564,12/13/2024,livechat,"""Hello, so 4 whirtdraw methodes are refused from you! What now"""
14677,12/13/2024,livechat,"""I want only whirtdraw my first money not mire"""
14577,12/13/2024,livechat,"""so I know it’s possible"""
1510,12/13/2024,livechat,"""I am trying to use the code to access free spins"""
9075,12/13/2024,livechat,"""when I logged back on I had 15 free s;pins but they were totally different and the experation was different also"""
223,12/13/2024,telegram,"""Why didn’t I get my bonus"""
14243,12/13/2024,livechat,"""I have no idea what your talking about with the security question I do not remember choosing a question or answering the question so I don't know how that's how am I supposed to resolve that I'll work on the other thing for now sorry I'm frustrated"""
14751,12/13/2024,livechat,"""That's like my whole problemlike my whole problem"""
14342,12/13/2024,livechat,"""An error occurred while I was playing the buffalo game"""
14522,12/13/2024,livechat,"""My payout is incorrect. The 1500 euros and the 150 euros were without a bonus. I requested the payout before I started the bonus.\n\nThe 1500 euros and the 150 euros still need to be paid out to me, as they had nothing to do with the bonus.\"""""
13416,12/13/2024,livechat,"""I still haven't received it"""
10311,12/13/2024,livechat,"""i cant seem to play my free spins"""
11242,12/13/2024,livechat,"""vegas mission"""
607,12/13/2024,livechat,""" No thank you have a good day"""
107,12/13/2024,telegram,"""Nope not yet because I don’t know the answer for the security question.didn’t get any code for the answer"""
13749,12/13/2024,livechat,"""but not the other 3"""
13518,12/13/2024,livechat,"""just checkinf"""
3337,12/13/2024,livechat,"""Fucking absurd they won't pay me the 205 I cashed out"""
2704,12/13/2024,livechat,"""Could you check it out I have a hard time"""
1664,12/13/2024,livechat,"""I made a $600 deposit at 10am and still has not been loaded to a"""
13565,12/13/2024,livechat,"""Minutes please"""
14436,12/13/2024,livechat,"""and can I get my bday bonus rn?"""
14085,12/13/2024,livechat,"""Okay, thank yhuo"""
13869,12/13/2024,livechat,"""]That's BS"""
11087,12/14/2024,livechat,"""So there is nothing more I can get?"""
14373,12/14/2024,livechat,"""Can you just tell me."""
14487,12/14/2024,livechat,"""and its not showing me my free spins"""
14077,12/14/2024,livechat,"""can we just remove the suspension from my account and I’ll sort it out later"""
2089,12/14/2024,livechat,"""And i also cant speak to someone that does"""
9716,12/14/2024,livechat,"""I need to wait for 24hrs?"""
13721,12/14/2024,livechat,"""Yeah that's what I was saying I got them for USD deposit from before the litecoin deposits but nothing after them it's not that serious I'm just trying to find out if I didn't  deposit enough to get them or what happened"""
1888,12/14/2024,livechat,"""Can u help me get my money back"""
13502,12/14/2024,livechat,"""I sent .00013309"""
14186,12/14/2024,livechat,"""im a loyal player but i havent played in so long lol"""
14232,12/14/2024,livechat,"""That tells me you have memory, Dave."""
14407,12/14/2024,livechat,"""Where is it, Dave?"""
2453,12/14/2024,livechat,"""You cant send a message. Hey player x is inquiring about becoming vip, can you see if he is eligable"""
14919,12/14/2024,livechat,"""\n\n\n\nWhy was my account suspended"""
10829,12/14/2024,livechat,"""I don't get it"""
14119,12/14/2024,livechat,"""Chatting on laptop"""
14626,12/14/2024,livechat,"""I'm done here"""
13828,12/14/2024,livechat,"""Ok have a good night thanks for your time"""
13698,12/14/2024,livechat,"""This is what it showed me before I made a deposit then it disappeared"""
14356,12/14/2024,livechat,"""first deposit free spins"""
3115,12/14/2024,telegram,"""I just took picture with another device"""
13621,12/14/2024,livechat,"""i uploaded them"""
13628,12/14/2024,livechat,"""Can you Connect me with him"""
13795,12/14/2024,livechat,"""So I'll have her log in how do I stay in contact with you"""
3099,12/14/2024,telegram,"""Mean you are saying without me getting a unnecessary service contract on my name"""
3099,12/14/2024,telegram,"""Rejected"""
14245,12/14/2024,livechat,"""yes I did that and litecoin was not in there"""
10791,12/14/2024,livechat,"""Just like I wasn't paying attention when you put the money on back in my account almost downtown I realized it was on there and I almost lost it all smooth move I like how"""
4687,12/14/2024,livechat,"""Hey scammer when you give my withdrawal"""
14000,12/14/2024,livechat,"""Ok ty so ur saying the fee to send was over 3 dollars"""
14439,12/14/2024,livechat,"""it was recently"""
14007,12/14/2024,livechat,"""It says deposit any amount"""
12798,12/14/2024,livechat,"""i just recently moved to this complex and was not aware of the prior people that lived here"""
13922,12/14/2024,livechat,"""but today i log in back for double check"""
14121,12/14/2024,livechat,"""can you give me back"""
14793,12/14/2024,livechat,"""You guys made a new wallet"""
13954,12/14/2024,livechat,"""No that’s it have a great day"""
13690,12/14/2024,livechat,"""robot cannot help"""
14390,12/14/2024,livechat,"""There's 2 games in the corner"""
14262,12/14/2024,livechat,"""I have 3 accounts"""
12087,12/14/2024,livechat,"""Can you help me fix it please"""
14806,12/14/2024,livechat,"""I put money on my account like a week ago and it's still not on there it was right before the notice about new deposited addresses came up"""
14548,12/14/2024,livechat,"""Hi Aaron how are you ?"""
14768,12/14/2024,livechat,"""research this"""
14487,12/14/2024,livechat,"""I don't have that card any more. My wallet was stolen along with basically my whole life (long story you don't want to hear). So how do I proceed? I can send a picture of the replacement card I have."""
13751,12/14/2024,livechat,"""Hey I see I have been credited my last deposit just not my 30$ deposit"""
14046,12/14/2024,livechat,"""Okay I believe I sent one, hopefully it is what yous are looking for"""
1576,12/14/2024,livechat,"""I was wondering what cheaper like PLN since BTC is expensive thanks"""
13741,12/14/2024,livechat,"""As I have pressed play - played Wild West at high bets but I have 0"""
14001,12/15/2024,livechat,"""i tried to make a withdrawal and it now says cancled but i dont recall see this back in my balance?"""
14437,12/15/2024,livechat,"""I still can't get my free games to work I have activated them but it doesn't start when I start the slot"""
14716,12/15/2024,livechat,"""Here’s the time stamp"""
14238,12/15/2024,livechat,"""I made a deposit and I didn't know that there was a minimum can you please deposit my money it's only $10 would I like to have it"""
2489,12/15/2024,livechat,"""Are both of my cashout addresses confirmed?"""
14571,12/15/2024,livechat,"""Can you check on my deposit of 33.00? Bitcoin. It’s not ahowing"""
15127,12/15/2024,livechat,"""Never mind this stupid bitcoin machine I ysed"""
14291,12/15/2024,livechat,"""can u put it"""
14207,12/15/2024,livechat,"""It has been way over an hour"""
14458,12/15/2024,livechat,"""Okay so tomorrow is a banking day, should receive next few days?"""
12532,12/15/2024,livechat,"""Why didn't I get my piggy mania?"""
13611,12/15/2024,livechat,"""made 3-4 hundred today"""
13992,12/15/2024,livechat,"""I would like to speak to a live chat agent"""
14305,12/15/2024,livechat,"""the address do belongs to casino you can see in your own eyes please"""
13835,12/15/2024,livechat,"""IT IS legion de tranře"""
14742,12/15/2024,livechat,"""can you help me"""
13816,12/15/2024,livechat,"""I should be credited"""
738,12/15/2024,telegram,"""I've sent tons of info can you please have them review it"""
13824,12/15/2024,livechat,"""So, being we stayed at the same hotel, it disqualifies me?"""
13845,12/15/2024,livechat,"""So basically it's useless.."""
14800,12/15/2024,livechat,"""We got cut off"""
13023,12/15/2024,livechat,"""Am I not a loyal customer?"""
7246,12/15/2024,livechat,"""And what is rackback money"""
14720,12/15/2024,livechat,"""it’s alright though it’s only a few bucksn"""
828,12/15/2024,livechat,""" I just saw it on block chain"""
738,12/15/2024,telegram,"""I can't upload the pdf files through there for my rental agreement"""
738,12/15/2024,telegram,"""I have no idea"""
13855,12/15/2024,livechat,"""Permanently close account"""
738,12/15/2024,telegram,"""I really hope that allows me to withdraw money to the same bank account it came out of"""
14634,12/15/2024,livechat,"""or imma call the better BUISNESS bureau"""
13747,12/15/2024,livechat,"""it was $18 bet"""
196,12/15/2024,telegram,"""I can’t use code DEC15"""
37,12/15/2024,telegram,"""Yeah it’s not working"""
15083,12/15/2024,livechat,"""so please help me update this email address"""
15090,12/15/2024,livechat,"""I have deposited over 600$ an first time im doing a withdrawal i cant do it...."""
14670,12/15/2024,livechat,"""It happens all the time. Every time"""
14818,12/15/2024,livechat,"""ok do I need to go to my crypto account and send it again?"""
5887,12/15/2024,livechat,"""They never did and yes you can you have a spot to enter bonus codes in the account page for rewards and bonuses"""
14556,12/15/2024,livechat,"""Online support agent"""
11406,12/15/2024,livechat,"""It's taking a long time"""
14881,12/15/2024,livechat,"""beacause i forgotte"""
14524,12/15/2024,livechat,"""I made 1300$ on jackpot spins but I don’t get any reward"""
14266,12/15/2024,livechat,"""what is this"""
15174,12/15/2024,livechat,"""these 2 documents weren't mentioned last week, and I was waiting all weekend to be verified"""
2004,12/15/2024,livechat,"""But if I did 30 it stayed lit up"""
15191,12/15/2024,livechat,"""Can i have someone who can kindly help me have my spins please 🙏🏼"""
1948,12/15/2024,livechat,"""It's like ended my chat"""
1564,12/15/2024,livechat,"""So you didn't even know it was a problem or that it was doing that"""
2535,12/15/2024,livechat,"""The Specialist or whatever"""
14241,12/15/2024,livechat,"""What pdf document"""
